Node_ID,cp_level_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,tr_cited_x,Cluster_ID,cp_level_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,tr_cited_y,network_degree,network_indegree,network_outdegree,cluster_degree,cluster_indegree,cluster_outdegree
9707481,101,3,98,849,23,78,251,24,69.0,2.0,67.0,648.0,18.0,51.0,171.0,111,101,10,44.0,39.0,5.0
9405237,97,18,79,435,68,29,29,11,44.0,4.0,40.0,263.0,24.0,20.0,20.0,98,97,1,31.0,30.0,1.0
9510329,12,7,5,6,1,11,28,194,5.0,4.0,1.0,1.0,0.0,5.0,13.0,18,12,6,8.0,4.0,4.0
9712235,5,4,1,1,1,4,4,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,3,1.0,0.0,1.0
9709390,13,9,4,4,0,13,64,16,7.0,5.0,2.0,2.0,0.0,7.0,21.0,32,13,19,11.0,2.0,9.0
9806317,24,3,21,48,0,24,112,19,7.0,1.0,6.0,7.0,0.0,7.0,33.0,43,24,19,22.0,8.0,14.0
9403246,21,6,15,35,14,7,8,24,9.0,2.0,7.0,10.0,9.0,0.0,0.0,23,21,2,7.0,7.0,0.0
9703358,58,10,48,155,10,48,118,151,22.0,2.0,20.0,74.0,0.0,22.0,68.0,65,58,7,23.0,18.0,5.0
9602409,13,4,9,17,3,10,40,30,7.0,2.0,5.0,9.0,0.0,7.0,28.0,24,13,11,8.0,6.0,2.0
9301288,9,6,3,4,9,0,0,190,3.0,2.0,1.0,1.0,3.0,0.0,0.0,9,9,0,3.0,3.0,0.0
9310340,13,5,8,22,13,0,0,86,9.0,5.0,4.0,10.0,9.0,0.0,0.0,13,13,0,7.0,7.0,0.0
9611333,24,7,17,51,5,19,52,59,16.0,4.0,12.0,44.0,1.0,15.0,46.0,29,24,5,19.0,14.0,5.0
9704245,43,2,41,167,6,37,221,6,17.0,1.0,16.0,52.0,0.0,17.0,159.0,65,43,22,11.0,6.0,5.0
9610277,4,2,2,2,0,4,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,3,2.0,1.0,1.0
9704325,37,4,33,186,8,29,72,24,24.0,1.0,23.0,143.0,5.0,19.0,36.0,45,37,8,22.0,20.0,2.0
9607300,9,6,3,6,9,0,0,85,5.0,3.0,2.0,4.0,5.0,0.0,0.0,12,9,3,4.0,4.0,0.0
9506476,13,3,10,19,4,9,22,6,2.0,2.0,0.0,0.0,2.0,0.0,0.0,16,13,3,7.0,6.0,1.0
9811448,214,19,195,1398,10,204,1068,2,60.0,5.0,55.0,363.0,0.0,60.0,580.0,231,214,17,48.0,47.0,1.0
9404270,259,57,202,1065,175,84,144,14,63.0,9.0,54.0,412.0,26.0,37.0,64.0,263,259,4,25.0,25.0,0.0
9812421,14,3,11,18,4,10,44,87,2.0,1.0,1.0,1.0,0.0,2.0,6.0,50,14,36,9.0,0.0,9.0
9501375,87,7,80,331,19,68,185,38,31.0,1.0,30.0,132.0,3.0,28.0,85.0,98,87,11,22.0,18.0,4.0
9906485,25,8,17,42,1,24,260,22,18.0,6.0,12.0,31.0,0.0,18.0,200.0,61,25,36,31.0,8.0,23.0
9805292,12,2,10,27,0,12,53,45,12.0,2.0,10.0,27.0,0.0,12.0,51.0,20,12,8,15.0,10.0,5.0
5003,55,5,50,183,8,47,387,38,35.0,2.0,33.0,120.0,0.0,35.0,303.0,85,55,30,41.0,26.0,15.0
11333,121,23,98,483,14,107,1116,20,76.0,8.0,68.0,374.0,0.0,76.0,990.0,194,121,73,75.0,24.0,51.0
9703266,37,9,28,132,3,34,171,22,22.0,5.0,17.0,79.0,0.0,22.0,118.0,45,37,8,18.0,13.0,5.0
9708257,26,2,24,102,2,24,63,38,23.0,1.0,22.0,99.0,0.0,23.0,58.0,32,26,6,23.0,20.0,3.0
9608299,14,6,8,16,0,14,36,88,8.0,3.0,5.0,11.0,0.0,8.0,14.0,28,14,14,8.0,6.0,2.0
9506436,34,10,24,57,14,20,23,188,13.0,4.0,9.0,25.0,9.0,4.0,4.0,36,34,2,8.0,8.0,0.0
9901319,28,4,24,138,0,28,349,21,27.0,4.0,23.0,132.0,0.0,27.0,333.0,91,28,63,53.0,21.0,32.0
9805473,52,11,41,134,9,43,129,21,20.0,5.0,15.0,42.0,1.0,19.0,51.0,62,52,10,17.0,13.0,4.0
9808474,8,4,4,7,0,8,8,66,3.0,1.0,2.0,3.0,0.0,3.0,3.0,9,8,1,1.0,1.0,0.0
9612479,16,7,9,11,4,12,12,30,2.0,1.0,1.0,1.0,2.0,0.0,0.0,17,16,1,2.0,2.0,0.0
9810319,22,2,20,82,0,22,75,19,16.0,1.0,15.0,53.0,4.0,12.0,24.0,42,22,20,12.0,10.0,2.0
9907387,9,2,7,12,1,8,22,66,7.0,2.0,5.0,10.0,1.0,6.0,11.0,14,9,5,7.0,5.0,2.0
9604298,20,9,11,18,1,19,118,41,15.0,6.0,9.0,13.0,1.0,14.0,81.0,89,20,69,13.0,7.0,6.0
9802414,27,3,24,94,7,20,28,43,16.0,2.0,14.0,60.0,3.0,13.0,18.0,32,27,5,13.0,11.0,2.0
202037,7,2,5,6,0,7,99,20,7.0,2.0,5.0,6.0,0.0,7.0,97.0,67,7,60,41.0,1.0,40.0
111178,5,1,4,9,0,5,43,20,5.0,1.0,4.0,9.0,0.0,5.0,43.0,17,5,12,4.0,3.0,1.0
9511335,86,22,64,199,41,45,73,31,45.0,10.0,35.0,116.0,17.0,28.0,38.0,91,86,5,20.0,18.0,2.0
9302265,19,8,11,24,0,19,24,29,11.0,4.0,7.0,15.0,0.0,11.0,16.0,21,19,2,7.0,6.0,1.0
9410333,38,16,22,77,3,35,46,49,10.0,1.0,9.0,35.0,10.0,0.0,0.0,49,38,11,11.0,11.0,0.0
9908235,25,3,22,120,0,25,166,20,24.0,2.0,22.0,120.0,0.0,24.0,164.0,33,25,8,28.0,20.0,8.0
9910541,8,2,6,9,0,8,91,20,7.0,2.0,5.0,8.0,0.0,7.0,85.0,26,8,18,21.0,5.0,16.0
9604404,50,13,37,86,20,30,52,40,15.0,3.0,12.0,34.0,15.0,0.0,0.0,63,50,13,7.0,6.0,1.0
108178,15,2,13,23,6,9,41,20,11.0,1.0,10.0,17.0,2.0,9.0,41.0,21,15,6,6.0,6.0,0.0
202176,10,6,4,4,1,9,22,19,1.0,1.0,0.0,0.0,0.0,1.0,2.0,22,10,12,3.0,1.0,2.0
9408238,9,4,5,16,5,4,7,6,6.0,2.0,4.0,12.0,3.0,3.0,6.0,12,9,3,9.0,7.0,2.0
9411215,1,1,0,0,0,1,4,78,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5,1,4,1.0,0.0,1.0
9904378,90,9,81,499,6,84,354,5,35.0,2.0,33.0,250.0,0.0,35.0,109.0,107,90,17,33.0,30.0,3.0
9502260,82,11,71,342,47,35,44,5,18.0,1.0,17.0,77.0,13.0,5.0,5.0,85,82,3,14.0,14.0,0.0
9810280,61,5,56,296,5,56,159,2,46.0,1.0,45.0,247.0,0.0,46.0,125.0,77,61,16,12.0,11.0,1.0
9803463,11,6,5,9,4,7,29,10,2.0,2.0,0.0,0.0,0.0,2.0,7.0,25,11,14,4.0,1.0,3.0
9711514,69,2,67,416,1,68,212,73,61.0,1.0,60.0,399.0,0.0,61.0,179.0,80,69,11,46.0,41.0,5.0
5103,10,4,6,8,0,10,50,73,7.0,1.0,6.0,8.0,0.0,7.0,41.0,22,10,12,15.0,7.0,8.0
9710347,8,5,3,5,0,8,55,42,5.0,4.0,1.0,2.0,0.0,5.0,37.0,25,8,17,12.0,3.0,9.0
9312250,4,3,1,1,4,0,0,324,2.0,1.0,1.0,1.0,2.0,0.0,0.0,4,4,0,1.0,1.0,0.0
9309204,5,2,3,5,5,0,0,543,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,5,0,1.0,1.0,0.0
9412272,36,5,31,90,34,2,2,92,14.0,1.0,13.0,33.0,14.0,0.0,0.0,37,36,1,8.0,8.0,0.0
9605313,16,5,11,23,1,15,15,109,9.0,2.0,7.0,15.0,0.0,9.0,9.0,20,16,4,9.0,8.0,1.0
9605412,37,5,32,150,14,23,46,92,25.0,3.0,22.0,98.0,7.0,18.0,35.0,42,37,5,24.0,21.0,3.0
9511402,53,3,50,236,4,49,165,4,30.0,4.0,26.0,152.0,2.0,28.0,68.0,75,53,22,12.0,6.0,6.0
9906206,85,11,74,483,8,77,469,32,62.0,6.0,56.0,406.0,1.0,61.0,395.0,99,85,14,48.0,39.0,9.0
9908450,28,15,13,32,22,6,6,28,6.0,2.0,4.0,11.0,6.0,0.0,0.0,30,28,2,3.0,3.0,0.0
9210202,2,1,1,1,2,0,0,107,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0,1.0,1.0,0.0
9901399,14,8,6,13,4,10,38,82,10.0,6.0,4.0,9.0,2.0,8.0,30.0,21,14,7,10.0,4.0,6.0
9411239,46,9,37,161,35,11,15,41,18.0,4.0,14.0,51.0,18.0,0.0,0.0,52,46,6,18.0,18.0,0.0
9804228,11,4,7,14,1,10,26,21,7.0,1.0,6.0,11.0,0.0,7.0,21.0,30,11,19,11.0,8.0,3.0
9312329,14,1,13,36,5,9,17,41,3.0,1.0,2.0,3.0,1.0,2.0,4.0,17,14,3,9.0,6.0,3.0
9805486,11,6,5,7,4,7,20,41,5.0,3.0,2.0,3.0,0.0,5.0,15.0,28,11,17,11.0,2.0,9.0
9410323,2,2,0,0,2,0,0,84,,,,,,,,2,2,0,1.0,1.0,0.0
9504302,17,2,15,27,2,15,39,49,11.0,1.0,10.0,18.0,1.0,10.0,13.0,22,17,5,9.0,7.0,2.0
9502250,11,6,5,6,0,11,88,49,8.0,7.0,1.0,2.0,0.0,8.0,23.0,36,11,25,9.0,5.0,4.0
9712350,8,1,7,9,0,8,22,78,5.0,1.0,4.0,5.0,0.0,5.0,11.0,15,8,7,4.0,3.0,1.0
104267,18,3,15,33,3,15,62,23,12.0,1.0,11.0,26.0,1.0,11.0,36.0,31,18,13,6.0,4.0,2.0
11096,14,7,7,11,0,14,44,89,6.0,4.0,2.0,2.0,0.0,6.0,16.0,33,14,19,7.0,5.0,2.0
9512215,8,3,5,6,2,6,12,74,1.0,1.0,0.0,0.0,0.0,1.0,2.0,13,8,5,3.0,1.0,2.0
9508288,42,8,34,146,3,39,115,55,24.0,2.0,22.0,107.0,1.0,23.0,61.0,56,42,14,21.0,18.0,3.0
9804283,26,4,22,102,3,23,76,55,15.0,2.0,13.0,48.0,1.0,14.0,47.0,47,26,21,18.0,14.0,4.0
9903400,51,3,48,309,0,51,377,2,41.0,2.0,39.0,264.0,0.0,41.0,323.0,77,51,26,40.0,28.0,12.0
9807413,8,4,4,4,5,3,9,168,4.0,2.0,2.0,2.0,4.0,0.0,0.0,23,8,15,3.0,1.0,2.0
9804213,1,1,0,0,0,1,2,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,2.0,0.0,2.0
9912265,49,12,37,122,1,48,115,2,13.0,2.0,11.0,34.0,11.0,2.0,2.0,68,49,19,21.0,19.0,2.0
9703271,11,4,7,13,4,7,11,59,4.0,1.0,3.0,6.0,3.0,1.0,2.0,22,11,11,6.0,4.0,2.0
208092,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,49,20.0,0.0,20.0
9811300,5,1,4,6,2,3,28,5,2.0,1.0,1.0,1.0,0.0,2.0,10.0,22,5,17,9.0,3.0,6.0
6049,45,4,41,266,0,45,426,23,32.0,1.0,31.0,217.0,1.0,31.0,143.0,85,45,40,32.0,26.0,6.0
9510301,123,13,110,555,21,102,247,27,84.0,3.0,81.0,469.0,7.0,77.0,197.0,133,123,10,23.0,21.0,2.0
3219,90,15,75,444,7,83,446,0,23.0,4.0,19.0,106.0,0.0,23.0,231.0,128,90,38,36.0,23.0,13.0
9303231,18,8,10,19,13,5,8,75,9.0,5.0,4.0,9.0,6.0,3.0,4.0,22,18,4,7.0,5.0,2.0
7073,17,5,12,37,0,17,138,5,11.0,2.0,9.0,29.0,0.0,11.0,93.0,48,17,31,21.0,10.0,11.0
9805377,12,5,7,12,4,8,10,60,2.0,1.0,1.0,1.0,0.0,2.0,2.0,14,12,2,5.0,3.0,2.0
9305254,29,14,15,29,10,19,36,62,18.0,7.0,11.0,21.0,6.0,12.0,23.0,36,29,7,10.0,9.0,1.0
9912525,15,5,10,16,0,15,64,7,9.0,2.0,7.0,12.0,0.0,9.0,37.0,32,15,17,17.0,6.0,11.0
9803218,28,7,21,70,3,25,177,60,12.0,2.0,10.0,40.0,1.0,11.0,83.0,56,28,28,21.0,10.0,11.0
2293,45,11,34,150,4,41,162,0,26.0,4.0,22.0,121.0,5.0,21.0,62.0,77,45,32,12.0,8.0,4.0
9906456,10,5,5,14,0,10,246,0,9.0,4.0,5.0,14.0,0.0,9.0,217.0,58,10,48,40.0,8.0,32.0
9605379,11,2,9,16,11,0,0,97,6.0,1.0,5.0,8.0,6.0,0.0,0.0,11,11,0,6.0,6.0,0.0
9411255,19,6,13,17,5,14,14,10,10.0,3.0,7.0,10.0,0.0,10.0,10.0,20,19,1,1.0,1.0,0.0
9702398,9,4,5,8,2,7,7,118,7.0,2.0,5.0,8.0,2.0,5.0,5.0,12,9,3,3.0,3.0,0.0
9707363,11,3,8,12,4,7,9,118,6.0,2.0,4.0,5.0,0.0,6.0,8.0,13,11,2,6.0,5.0,1.0
9507336,18,9,9,19,2,16,53,35,7.0,3.0,4.0,7.0,1.0,6.0,14.0,48,18,30,5.0,2.0,3.0
9805208,56,7,49,232,2,54,130,16,28.0,2.0,26.0,136.0,0.0,28.0,54.0,61,56,5,27.0,25.0,2.0
9910490,1,1,0,0,0,1,3,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,10,4.0,0.0,4.0
9707224,33,5,28,144,3,30,90,19,22.0,1.0,21.0,126.0,3.0,19.0,45.0,45,33,12,11.0,7.0,4.0
9310313,81,15,66,480,78,3,3,8,28.0,3.0,25.0,163.0,28.0,0.0,0.0,83,81,2,20.0,20.0,0.0
9907434,10,5,5,11,0,10,27,210,3.0,2.0,1.0,1.0,0.0,3.0,6.0,24,10,14,5.0,1.0,4.0
9902459,1,1,0,0,0,1,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,,,
9502312,18,15,3,4,11,7,7,39,7.0,7.0,0.0,0.0,7.0,0.0,0.0,19,18,1,2.0,2.0,0.0
9706252,23,3,20,40,3,20,37,36,10.0,1.0,9.0,16.0,0.0,10.0,20.0,29,23,6,5.0,5.0,0.0
9909558,35,5,30,109,1,34,171,2,24.0,1.0,23.0,88.0,3.0,21.0,21.0,45,35,10,21.0,18.0,3.0
9907383,18,11,7,14,12,6,10,159,4.0,2.0,2.0,4.0,1.0,3.0,3.0,25,18,7,4.0,3.0,1.0
9904432,8,2,6,11,0,8,143,2,8.0,2.0,6.0,11.0,0.0,8.0,140.0,46,8,38,29.0,2.0,27.0
9606373,8,5,3,4,8,0,0,138,5.0,4.0,1.0,1.0,5.0,0.0,0.0,10,8,2,5.0,5.0,0.0
9709432,112,8,104,984,1,111,706,11,89.0,2.0,87.0,894.0,0.0,89.0,577.0,132,112,20,64.0,57.0,7.0
7032,29,1,28,159,0,29,167,19,26.0,1.0,25.0,147.0,0.0,26.0,136.0,40,29,11,30.0,23.0,7.0
8311,2,2,0,0,0,2,2,43,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6,2,4,2.0,1.0,1.0
205023,3,3,0,0,0,3,10,33,1.0,1.0,0.0,0.0,0.0,1.0,4.0,34,3,31,12.0,0.0,12.0
12376,3,1,2,3,1,2,2,354,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6,3,3,3.0,0.0,3.0
9205205,48,17,31,87,48,0,0,19,18.0,6.0,12.0,25.0,18.0,0.0,0.0,48,48,0,8.0,8.0,0.0
208050,2,1,1,1,0,2,16,19,2.0,1.0,1.0,1.0,0.0,2.0,16.0,15,2,13,13.0,2.0,11.0
2257,35,4,31,162,0,35,237,28,25.0,3.0,22.0,119.0,3.0,22.0,40.0,60,35,25,13.0,9.0,4.0
9319,4,1,3,4,0,4,34,28,3.0,1.0,2.0,3.0,0.0,3.0,8.0,20,4,16,5.0,1.0,4.0
9910498,24,2,22,63,0,24,115,2,16.0,4.0,12.0,33.0,0.0,16.0,49.0,34,24,10,17.0,13.0,4.0
9807358,117,15,102,449,5,112,769,9,65.0,5.0,60.0,310.0,0.0,65.0,502.0,163,117,46,56.0,29.0,27.0
9605250,34,12,22,46,14,20,45,91,18.0,5.0,13.0,26.0,13.0,5.0,8.0,47,34,13,10.0,8.0,2.0
7100,11,3,8,18,0,11,58,2,9.0,1.0,8.0,16.0,9.0,0.0,0.0,20,11,9,11.0,9.0,2.0
12306,6,3,3,4,0,6,22,2,2.0,2.0,0.0,0.0,0.0,2.0,6.0,13,6,7,2.0,1.0,1.0
9911421,29,11,18,34,3,26,79,37,8.0,4.0,4.0,7.0,3.0,5.0,9.0,39,29,10,1.0,1.0,0.0
8087,13,3,10,28,0,13,64,2,7.0,1.0,6.0,19.0,0.0,7.0,7.0,43,13,30,8.0,7.0,1.0
9709397,52,4,48,268,9,43,133,10,31.0,3.0,28.0,156.0,2.0,29.0,79.0,59,52,7,31.0,27.0,4.0
9409329,40,5,35,163,20,20,26,37,14.0,1.0,13.0,62.0,14.0,0.0,0.0,42,40,2,15.0,15.0,0.0
6217,6,3,3,3,0,6,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,6,19,2.0,2.0,0.0
9501323,14,7,7,10,8,6,8,266,7.0,4.0,3.0,4.0,5.0,2.0,2.0,18,14,4,4.0,4.0,0.0
1069,5,1,4,5,0,5,12,28,4.0,0.0,4.0,5.0,0.0,4.0,8.0,16,5,11,7.0,4.0,3.0
9508320,8,3,5,12,0,8,45,3,5.0,3.0,2.0,4.0,0.0,5.0,26.0,22,8,14,5.0,2.0,3.0
1039,11,4,7,9,2,9,21,0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,37,11,26,2.0,2.0,0.0
9910316,17,6,11,26,3,14,54,28,10.0,2.0,8.0,17.0,1.0,9.0,34.0,31,17,14,13.0,7.0,6.0
9905369,19,13,6,7,7,12,42,4,6.0,3.0,3.0,3.0,4.0,2.0,2.0,62,19,43,6.0,5.0,1.0
9903360,1,1,0,0,1,0,0,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,1.0,1.0,0.0
203004,1,1,0,0,0,1,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,1,13,1.0,1.0,0.0
5299,1,1,0,0,0,1,1,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,11,5.0,0.0,5.0
101066,4,3,1,1,0,4,24,7,2.0,2.0,0.0,0.0,0.0,2.0,6.0,29,4,25,2.0,0.0,2.0
9810400,8,3,5,9,1,7,51,25,2.0,1.0,1.0,1.0,0.0,2.0,13.0,29,8,21,1.0,1.0,0.0
9408375,12,7,5,8,11,1,1,61,3.0,3.0,0.0,0.0,3.0,0.0,0.0,18,12,6,3.0,3.0,0.0
9805438,26,8,18,50,21,5,5,79,16.0,2.0,14.0,40.0,12.0,4.0,4.0,27,26,1,11.0,11.0,0.0
9310330,18,5,13,25,18,0,0,72,8.0,3.0,5.0,11.0,8.0,0.0,0.0,18,18,0,2.0,2.0,0.0
9812448,205,11,194,1635,205,0,0,9,122.0,1.0,121.0,1197.0,122.0,0.0,0.0,205,205,0,49.0,49.0,0.0
9307248,15,4,11,20,12,3,3,57,8.0,2.0,6.0,12.0,8.0,0.0,0.0,16,15,1,3.0,3.0,0.0
9512320,28,2,26,114,0,28,60,17,24.0,1.0,23.0,104.0,0.0,24.0,53.0,32,28,4,23.0,19.0,4.0
9509308,51,7,44,115,0,51,356,17,44.0,5.0,39.0,104.0,0.0,44.0,331.0,65,51,14,35.0,25.0,10.0
9703428,19,11,8,12,6,13,39,26,2.0,2.0,0.0,0.0,0.0,2.0,7.0,38,19,19,9.0,2.0,7.0
9609298,11,8,3,4,2,9,35,26,5.0,2.0,3.0,4.0,0.0,5.0,26.0,22,11,11,8.0,2.0,6.0
9708306,24,4,20,83,1,23,59,24,18.0,2.0,16.0,76.0,5.0,13.0,13.0,32,24,8,10.0,6.0,4.0
103326,1,1,0,0,0,1,3,425,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6,1,5,4.0,1.0,3.0
9512384,15,4,11,19,4,11,27,104,4.0,2.0,2.0,2.0,1.0,3.0,6.0,25,15,10,6.0,2.0,4.0
9205236,1,1,0,0,1,0,0,1196,,,,,,,,1,1,0,,,
9209258,9,3,6,11,9,0,0,112,7.0,3.0,4.0,6.0,7.0,0.0,0.0,9,9,0,4.0,4.0,0.0
107271,9,2,7,13,1,8,79,4,4.0,1.0,3.0,5.0,0.0,4.0,33.0,46,9,37,16.0,4.0,12.0
9705345,24,5,19,60,6,18,87,7,11.0,2.0,9.0,24.0,0.0,11.0,67.0,39,24,15,10.0,8.0,2.0
9806206,1,1,0,0,0,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,29,1.0,0.0,1.0
9603417,32,5,27,143,1,31,64,29,25.0,1.0,24.0,135.0,1.0,24.0,42.0,40,32,8,26.0,23.0,3.0
9502379,2,2,0,0,1,1,1,492,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4,2,2,2.0,1.0,1.0
9702319,21,6,15,61,8,13,46,137,19.0,6.0,13.0,54.0,6.0,13.0,46.0,25,21,4,17.0,13.0,4.0
9707515,32,9,23,54,5,27,121,54,6.0,5.0,1.0,1.0,0.0,6.0,28.0,51,32,19,12.0,5.0,7.0
9809443,43,10,33,102,0,43,247,54,31.0,6.0,25.0,79.0,1.0,30.0,145.0,74,43,31,25.0,14.0,11.0
9711368,9,7,2,2,1,8,31,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,9,26,4.0,0.0,4.0
9911434,50,5,45,141,3,47,422,24,23.0,2.0,21.0,77.0,0.0,23.0,217.0,99,50,49,20.0,11.0,9.0
9902276,11,7,4,9,6,5,8,126,5.0,4.0,1.0,1.0,2.0,3.0,6.0,13,11,2,5.0,3.0,2.0
9808434,15,6,9,18,11,4,5,224,6.0,2.0,4.0,6.0,3.0,3.0,3.0,23,15,8,7.0,5.0,2.0
9708280,7,6,1,1,5,2,2,112,3.0,2.0,1.0,1.0,3.0,0.0,0.0,9,7,2,2.0,2.0,0.0
105324,13,3,10,25,0,13,37,9,13.0,3.0,10.0,25.0,0.0,13.0,34.0,22,13,9,9.0,7.0,2.0
104117,9,3,6,11,0,9,72,9,5.0,1.0,4.0,7.0,0.0,5.0,45.0,29,9,20,7.0,4.0,3.0
9707208,41,15,26,75,3,38,144,27,20.0,7.0,13.0,24.0,1.0,19.0,35.0,52,41,11,12.0,10.0,2.0
9512250,9,3,6,6,3,6,19,14,5.0,2.0,3.0,3.0,1.0,4.0,9.0,20,9,11,2.0,2.0,0.0
9703363,26,10,16,36,9,17,72,14,4.0,1.0,3.0,3.0,0.0,4.0,18.0,48,26,22,11.0,4.0,7.0
9604331,13,4,9,19,1,12,29,41,7.0,2.0,5.0,8.0,1.0,6.0,12.0,21,13,8,5.0,2.0,3.0
9902280,20,8,12,31,5,15,93,14,5.0,1.0,4.0,7.0,0.0,5.0,38.0,75,20,55,12.0,11.0,1.0
9608245,12,6,6,11,6,6,10,280,5.0,2.0,3.0,6.0,3.0,2.0,2.0,18,12,6,8.0,7.0,1.0
109195,1,1,0,0,0,1,3,227,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4,1,3,3.0,1.0,2.0
9507210,14,7,7,15,14,0,0,76,6.0,3.0,3.0,4.0,6.0,0.0,0.0,15,14,1,6.0,6.0,0.0
9810357,7,1,6,15,0,7,11,118,6.0,1.0,5.0,13.0,0.0,6.0,10.0,13,7,6,8.0,6.0,2.0
9801252,23,5,18,69,0,23,213,9,17.0,4.0,13.0,52.0,0.0,17.0,164.0,61,23,38,30.0,11.0,19.0
9701404,20,2,18,62,1,19,50,17,13.0,2.0,11.0,41.0,3.0,10.0,13.0,33,20,13,13.0,12.0,1.0
9509236,22,5,17,29,12,10,17,14,7.0,2.0,5.0,7.0,1.0,6.0,12.0,29,22,7,6.0,6.0,0.0
9609425,3,2,1,1,3,0,0,16,2.0,1.0,1.0,1.0,2.0,0.0,0.0,26,3,23,3.0,0.0,3.0
9602227,1,1,0,0,0,1,1,2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,0.0,1.0
9706233,3,2,1,1,0,3,6,16,3.0,2.0,1.0,1.0,0.0,3.0,6.0,6,3,3,1.0,1.0,0.0
9710242,3,2,1,1,3,0,0,244,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6,3,3,1.0,1.0,0.0
9302300,6,5,1,1,6,0,0,184,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6,6,0,2.0,2.0,0.0
9412237,9,5,4,8,0,9,30,18,2.0,2.0,0.0,0.0,0.0,2.0,7.0,23,9,14,6.0,1.0,5.0
9610204,22,3,19,46,7,15,27,97,17.0,3.0,14.0,35.0,3.0,14.0,26.0,26,22,4,16.0,14.0,2.0
9612337,11,1,10,31,0,11,84,15,10.0,1.0,9.0,30.0,0.0,10.0,75.0,24,11,13,18.0,9.0,9.0
9401265,23,7,16,42,6,17,40,15,12.0,3.0,9.0,23.0,0.0,12.0,28.0,30,23,7,4.0,3.0,1.0
9503350,14,8,6,8,1,13,30,90,2.0,2.0,0.0,0.0,0.0,2.0,5.0,22,14,8,5.0,2.0,3.0
9406369,11,3,8,28,0,11,58,15,11.0,3.0,8.0,28.0,0.0,11.0,56.0,29,11,18,5.0,1.0,4.0
9607289,11,5,6,10,1,10,32,16,5.0,1.0,4.0,5.0,0.0,5.0,21.0,18,11,7,7.0,4.0,3.0
9508357,5,2,3,6,5,0,0,33,4.0,2.0,2.0,4.0,4.0,0.0,0.0,5,5,0,1.0,1.0,0.0
108147,11,3,8,15,0,11,33,0,9.0,2.0,7.0,12.0,0.0,9.0,21.0,21,11,10,4.0,3.0,1.0
9607279,18,3,15,30,0,18,48,0,5.0,3.0,2.0,4.0,1.0,4.0,7.0,30,18,12,7.0,5.0,2.0
9807511,4,3,1,1,3,1,1,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2,1.0,0.0,1.0
9903552,2,1,1,1,0,2,6,1717,1.0,1.0,0.0,0.0,0.0,1.0,2.0,8,2,6,5.0,2.0,3.0
9510284,21,8,13,55,11,10,12,52,16.0,5.0,11.0,46.0,8.0,8.0,8.0,25,21,4,10.0,9.0,1.0
9907418,6,2,4,7,0,6,10,52,3.0,1.0,2.0,3.0,0.0,3.0,6.0,8,6,2,5.0,3.0,2.0
9406343,6,2,4,6,4,2,2,15,3.0,2.0,1.0,1.0,3.0,0.0,0.0,7,6,1,2.0,2.0,0.0
9507215,11,5,6,15,9,2,2,206,6.0,1.0,5.0,14.0,6.0,0.0,0.0,14,11,3,6.0,6.0,0.0
9807320,17,4,13,23,0,17,39,74,6.0,2.0,4.0,6.0,6.0,0.0,0.0,29,17,12,8.0,7.0,1.0
101160,1,1,0,0,0,1,4,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,17,10.0,0.0,10.0
8103,15,10,5,5,1,14,65,5,3.0,2.0,1.0,1.0,0.0,3.0,13.0,30,15,15,4.0,1.0,3.0
9604405,2,2,0,0,2,0,0,343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,0,1.0,1.0,0.0
